"nsites","nindiv","ntests","psi","theta11","p111","p101","p001","theta01","b2","b3","delta","r"
20,5,1,0.0873587504648603,0.476418841258856,0.951733700604795,NA,NA,0,0.201820971885929,0.458665778649272,0.95,0.999
20,5,1,0.713153342185775,0.588941666379571,0.979518162375351,NA,NA,0,0.384633115637349,0.322845605606213,0.95,0.999
20,5,1,0.421100525107235,0.771965771555668,0.985235672437097,NA,NA,0,0.781563004367985,0.709605715112528,0.95,0.999
20,5,1,0.974364141817437,0.85219090368785,0.980900757715013,NA,NA,0,0.312978043423267,0.00303983127116226,0.95,0.999
20,5,1,0.0827129943233449,0.404936636765022,0.998644869602611,NA,NA,0,0.306538947561057,0.796480347001692,0.95,0.999
20,5,1,0.0552367721719202,0.175595917226514,0.953664933804364,NA,NA,0,0.329188163392711,0.722955588646699,0.95,0.999
20,5,1,0.368735190183157,0.648665043800371,0.998716979798453,NA,NA,0,0.929276151874801,0.623331359579461,0.95,0.999
20,5,1,0.98145587832923,0.0434077015516814,0.952247935684421,NA,NA,0,0.492547744092997,0.125646187835373,0.95,0.999
20,5,1,0.255369402633049,0.742241378167411,0.999515883294866,NA,NA,0,0.765060372464126,0.377815453907242,0.95,0.999
20,5,1,0.979715841926867,0.347103520442499,0.955900674404751,NA,NA,0,0.827647487363545,0.0545227362331934,0.95,0.999
20,5,1,0.235882103220094,0.228984058544738,0.990084183433675,NA,NA,0,0.650742306368891,0.0456957235208247,0.95,0.999
20,5,1,0.318066833556863,0.63500514550088,0.992088205669902,NA,NA,0,0.185708449107828,0.042603380369721,0.95,0.999
20,5,1,0.26351963868388,0.914148264442105,0.994393345627631,NA,NA,0,0.381240429228172,0.556393872844055,0.95,0.999
20,5,1,0.750578064539237,0.91555216614902,0.990277787462575,NA,NA,0,0.785828438678989,0.641506135158939,0.95,0.999
20,5,1,0.757674739395268,0.78340258335066,0.952999735528172,NA,NA,0,0.295638140514726,0.449107692651451,0.95,0.999
20,5,1,0.439969328055857,0.351679196904181,0.9583049559345,NA,NA,0,0.264440292082028,0.43338414026727,0.95,0.999
20,5,1,0.729683397598332,0.279965986624826,0.987885711400257,NA,NA,0,0.771473361065146,0.587697526849573,0.95,0.999
20,5,1,0.716736505388282,0.661306387253106,0.992539100208739,NA,NA,0,0.301483107971959,0.393223965707468,0.95,0.999
20,5,1,0.660436456318945,0.200704457605956,0.969934904806444,NA,NA,0,0.0702070590024814,0.810955292230705,0.95,0.999
20,5,1,0.349129537909757,0.685464279510546,0.99559979408303,NA,NA,0,0.232849383961176,0.854109406882198,0.95,0.999
20,5,1,0.837890612582676,0.112486194701167,0.957327091432607,NA,NA,0,0.145707153519383,0.106909360681195,0.95,0.999
20,5,1,0.833802956586936,0.18791683283262,0.982607041744282,NA,NA,0,0.431098330084234,0.791741528476356,0.95,0.999
20,5,1,0.72288597804727,0.421110645782202,0.970308447525755,NA,NA,0,0.818187340848846,0.805155534303514,0.95,0.999
20,5,1,0.0891995045624208,0.950091063252417,0.986253189058113,NA,NA,0,0.0987088126367889,0.50513286345778,0.95,0.999
20,5,1,0.773463025035337,0.321529247054365,0.99151506195449,NA,NA,0,0.25366093548853,0.190941189679783,0.95,0.999
20,5,1,0.69609345168178,0.345225889000343,0.951973617571464,NA,NA,0,0.539807234789245,0.375884831867414,0.95,0.999
20,5,1,0.359129822543124,0.978095517415321,0.96098833794794,NA,NA,0,0.27136095321551,0.281211870590225,0.95,0.999
20,5,1,0.893581137411296,0.29609635015903,0.972153166436998,NA,NA,0,0.532601073518163,0.833735824834788,0.95,0.999
20,5,1,0.8868207290133,0.508593398840399,0.970749647562043,NA,NA,0,0.909708505535731,0.706925724266795,0.95,0.999
20,5,1,0.049489557756111,0.76631261639297,0.965277946927212,NA,NA,0,0.887606801178772,0.664504684602609,0.95,0.999
20,5,1,0.0251228003629949,0.560956353577552,0.983756219808373,NA,NA,0,0.123276870579226,0.292661474597407,0.95,0.999
20,5,1,0.896311499958858,0.136808095602086,0.999936687588354,NA,NA,0,0.448304316465743,0.297134741033427,0.95,0.999
20,5,1,0.375624913231004,0.855961046698969,0.954054829821258,NA,NA,0,0.776708086667117,0.729078851912404,0.95,0.999
20,5,1,0.101954205335351,0.309884348967113,0.976495062706317,NA,NA,0,0.732882772208191,0.451831687455997,0.95,0.999
20,5,1,0.519542931403732,0.415430657751625,0.966816099750274,NA,NA,0,0.698067795461975,0.519244309800444,0.95,0.999
20,5,1,0.957363323099446,0.857750583418878,0.974375369965797,NA,NA,0,0.595516651224345,0.499972917858511,0.95,0.999
20,5,1,0.676304195903242,0.768286599165993,0.97464858390888,NA,NA,0,0.743438291638857,0.243652362867957,0.95,0.999
20,5,1,0.709923664942849,0.000905314278090373,0.990218021068885,NA,NA,0,0.997576094230171,0.317673956750194,0.95,0.999
20,5,1,0.135993617089931,0.886117136723595,0.951895166084205,NA,NA,0,0.724174844532972,0.463407465220895,0.95,0.999
20,5,1,0.326511943580816,0.122582210480934,0.996951363062684,NA,NA,0,0.810024552581366,0.248674922331003,0.95,0.999
20,5,1,0.30713943145657,0.784211898404639,0.960737522829056,NA,NA,0,0.150771747207269,0.130199591755634,0.95,0.999
20,5,1,0.167543418157613,0.803463685535593,0.957668734022125,NA,NA,0,0.362114301114343,0.879731505357893,0.95,0.999
20,5,1,0.228405148078222,0.883034357410856,0.97545746645102,NA,NA,0,0.0154845123430714,0.887332625727635,0.95,0.999
20,5,1,0.557694001024356,0.797569343586452,0.959911753480183,NA,NA,0,0.313553377071163,0.998255459832726,0.95,0.999
20,5,1,0.778639641712653,0.0143206302616745,0.951697042120248,NA,NA,0,0.114854730095016,0.71433602984203,0.95,0.999
20,5,1,0.774195854160935,0.123477757945191,0.981836183281627,NA,NA,0,0.390225008894689,0.644907256754115,0.95,0.999
20,5,1,0.86061752830958,0.741318369589979,0.968882773329213,NA,NA,0,0.224452388084494,0.778742872926407,0.95,0.999
20,5,1,0.931367606185144,0.949533066392178,0.99808448413125,NA,NA,0,0.511392311788164,0.943295985685429,0.95,0.999
20,5,1,0.968452328165295,0.673191324072192,0.993659139197751,NA,NA,0,0.828105024308199,0.0405554654758889,0.95,0.999
20,5,1,0.238917810065206,0.436251118791057,0.955292757410568,NA,NA,0,0.425440584743163,0.362774983017007,0.95,0.999
20,5,1,0.594576490135863,0.142357280039927,0.977977084829053,NA,NA,0,0.900607868556632,0.340042744193459,0.95,0.999
20,5,1,0.829001869659405,0.836351166606415,0.996157714791433,NA,NA,0,0.52822921326221,0.773762377109611,0.95,0.999
20,5,1,0.332759208457312,0.592539457471343,0.959111110872612,NA,NA,0,0.417155413526576,0.543931333699496,0.95,0.999
20,5,1,0.449775081848493,0.791882248030044,0.991834048210655,NA,NA,0,0.173315308753401,0.85776970587275,0.95,0.999
20,5,1,0.86892920590681,0.660972554151667,0.997557517916616,NA,NA,0,0.192749516583979,0.0463032640297897,0.95,0.999
20,5,1,0.939049267848255,0.572756611725548,0.96286254028565,NA,NA,0,0.33391967030894,0.951925272145541,0.95,0.999
20,5,1,0.0272696617289912,0.109801114328438,0.985031438803382,NA,NA,0,0.197715704291593,0.194793841271196,0.95,0.999
20,5,1,0.693549198395805,0.0261585872098804,0.997336726069183,NA,NA,0,0.972630383381154,0.403499761980493,0.95,0.999
20,5,1,0.322887842799537,0.74573977435194,0.988778488186759,NA,NA,0,0.757047445060452,0.079995746349683,0.95,0.999
20,5,1,0.392270403314149,0.887798026678385,0.977287047491816,NA,NA,0,0.446107406403869,0.511399192313664,0.95,0.999
20,5,1,0.315908034496009,0.802335035954369,0.994481407835113,NA,NA,0,0.575635965698399,0.312355958395405,0.95,0.999
20,5,1,0.151782639065292,0.578625984250568,0.975257180896471,NA,NA,0,0.49449472358916,0.0630937583614141,0.95,0.999
20,5,1,0.614722793769324,0.15158267657645,0.972094053163414,NA,NA,0,0.120564838737948,0.330847287815763,0.95,0.999
20,5,1,0.445722327116644,0.126550795981893,0.962908460193023,NA,NA,0,0.0678419730572496,0.16670602048398,0.95,0.999
20,5,1,0.872215703792404,0.484153388567502,0.999183979104261,NA,NA,0,0.554162496470381,0.530213407926029,0.95,0.999
20,5,1,0.0781606654727366,0.229911347937305,0.974219777532574,NA,NA,0,0.454297032393748,0.548921284334501,0.95,0.999
20,5,1,0.447003018290736,0.986904996400699,0.981965297386888,NA,NA,0,0.63296305747726,0.768272944439435,0.95,0.999
20,5,1,0.875604818454245,0.990727882023435,0.959846046759398,NA,NA,0,0.435443619606784,0.537299400517019,0.95,0.999
20,5,1,0.793041145754512,0.179394713790854,0.961677655066852,NA,NA,0,0.527680035605561,0.715123949917266,0.95,0.999
20,5,1,0.789004363272106,0.391611604002072,0.983264015128766,NA,NA,0,0.105227232604986,0.695194903330645,0.95,0.999
20,5,1,0.593143232137198,0.540583015115466,0.964897234898794,NA,NA,0,0.113439708739053,0.621660356101813,0.95,0.999
20,5,1,0.547693650100147,0.211446263591992,0.956844303515949,NA,NA,0,0.706784436633112,0.082659990684595,0.95,0.999
20,5,1,0.52676206280943,0.339454603926977,0.9924718832499,NA,NA,0,0.60378190376237,0.487488128215773,0.95,0.999
20,5,1,0.862918925337959,0.669766507424181,0.990884714652959,NA,NA,0,0.466492345062783,0.485384892886737,0.95,0.999
20,5,1,0.511866741515463,0.675347585040843,0.970790909367008,NA,NA,0,0.613450696381507,0.660494952378795,0.95,0.999
20,5,1,0.928132141981507,0.445502433206653,0.989102584180003,NA,NA,0,0.895063490526518,0.144556226801127,0.95,0.999
20,5,1,0.653780463106697,0.0494699606681243,0.960334717147704,NA,NA,0,0.64448659302271,0.30849295688374,0.95,0.999
20,5,1,0.652953099648235,0.473976605969016,0.996734427512973,NA,NA,0,0.783300033527426,0.642058115405031,0.95,0.999
20,5,1,0.940994676959002,0.729603592889383,0.953076127393905,NA,NA,0,0.22354066760838,0.779169569400139,0.95,0.999
20,5,1,0.0164971459750086,0.873463787243236,0.971749950585561,NA,NA,0,0.831089543913258,0.933394935844233,0.95,0.999
20,5,1,0.402703584637493,0.735568975283299,0.971524107477325,NA,NA,0,0.630502106784843,0.770425471276743,0.95,0.999
20,5,1,0.901603234616341,0.300471561428625,0.963140502372151,NA,NA,0,0.946219381948467,0.988840119198896,0.95,0.999
20,5,1,0.68249791534082,0.525194884730736,0.954707178623963,NA,NA,0,0.847574548251927,0.444680442810524,0.95,0.999
20,5,1,0.675363240585895,0.599076451544883,0.969699338376592,NA,NA,0,0.325661893235985,0.884845223709242,0.95,0.999
20,5,1,0.0051158047451172,0.541291585588828,0.969533244231425,NA,NA,0,0.422441127714934,0.930264248491265,0.95,0.999
20,5,1,0.997306218977785,0.539886836915743,0.996893147385353,NA,NA,0,0.302666807939764,0.221838473620825,0.95,0.999
20,5,1,0.770787210155744,0.927862301511457,0.982228079846268,NA,NA,0,0.402509890239919,0.223859371303348,0.95,0.999
20,5,1,0.61223995424388,0.265666591675254,0.98373534693002,NA,NA,0,0.0177412034177687,0.41598719963152,0.95,0.999
20,5,1,0.0624799950614106,0.19783299579937,0.950556750690297,NA,NA,0,0.0458326027735602,0.0310957826112863,0.95,0.999
20,5,1,0.86313550642156,0.453227525173919,0.954578177362832,NA,NA,0,0.512290475970833,0.785736748903757,0.95,0.999
20,5,1,0.108980146646732,0.34901697338745,0.981253533440048,NA,NA,0,0.191072151380125,0.542538679555059,0.95,0.999
20,5,1,0.300952048983891,0.502272749303607,0.986189384948893,NA,NA,0,0.713645378144924,0.676033680968452,0.95,0.999
20,5,1,0.563776298623765,0.400548528864281,0.991028903522959,NA,NA,0,0.790131837086752,0.589588482549414,0.95,0.999
20,5,1,0.428373554946389,0.604848359705647,0.989379749248351,NA,NA,0,0.959849597108318,0.269068017312558,0.95,0.999
20,5,1,0.250182448889827,0.297163518740796,0.98664899812903,NA,NA,0,0.45611895085196,0.678230508632027,0.95,0.999
20,5,1,0.427981949999463,0.180578909463482,0.951372903928789,NA,NA,0,0.709822633397765,0.618790477071423,0.95,0.999
20,5,1,0.719593661141582,0.290547185772099,0.960226949309197,NA,NA,0,0.256270036621718,0.265801673843991,0.95,0.999
20,5,1,0.738425411370816,0.115556572189089,0.973570088603091,NA,NA,0,0.0932971082576551,0.374655210225843,0.95,0.999
20,5,1,0.595445205830503,0.189768543470418,0.988538609490427,NA,NA,0,0.366112140260404,0.159714018693659,0.95,0.999
20,5,1,0.446074764842633,0.561364388664486,0.977907862403721,NA,NA,0,0.00390219372394495,0.582272880319739,0.95,0.999
20,5,1,0.343485105566913,0.988591058579739,0.987923738540907,NA,NA,0,0.921355055467924,0.88387813411653,0.95,0.999
20,5,1,0.697032922463026,0.27208431238425,0.986583970600029,NA,NA,0,0.931178903979715,0.0184192840217147,0.95,0.999
20,5,1,0.948344322900055,0.668622614234919,0.980748631610605,NA,NA,0,0.63871055332548,0.237323739385,0.95,0.999
20,5,1,0.768958689488005,0.86332087473711,0.978723373676476,NA,NA,0,0.751682018712861,0.428288071923656,0.95,0.999
20,5,1,0.805185499321436,0.214447126906132,0.989918611071608,NA,NA,0,0.251517885751557,0.188386304375483,0.95,0.999
20,5,1,0.702703764923383,0.646493662742898,0.951453203567385,NA,NA,0,0.879660982121946,0.76443699264829,0.95,0.999
20,5,1,0.90471476901765,0.262375621927669,0.993798873854172,NA,NA,0,0.582475217038067,0.345217500122031,0.95,0.999
20,5,1,0.383816675322363,0.207172495240811,0.983317230054457,NA,NA,0,0.835042293993989,0.398074962358689,0.95,0.999
20,5,1,0.436867881295504,0.575007552153664,0.963856520211732,NA,NA,0,0.799083061041078,0.860936156617245,0.95,0.999
20,5,1,0.883583078970667,0.796742235751357,0.991714122873254,NA,NA,0,0.415740156169981,0.867731173534645,0.95,0.999
20,5,1,0.714135400554864,0.566371257895371,0.958285373312433,NA,NA,0,0.128362196531845,0.204166822177591,0.95,0.999
20,5,1,0.908887068427401,0.236169973917771,0.996511470166931,NA,NA,0,0.298784206092358,0.702644785073353,0.95,0.999
20,5,1,0.405722743415972,0.501480384969851,0.961939652511221,NA,NA,0,0.658963769855676,0.855166739607463,0.95,0.999
20,5,1,0.371400579475565,0.55025794023741,0.998250703914138,NA,NA,0,0.957510954575846,0.413699851503363,0.95,0.999
20,5,1,0.406071065152064,0.811507217066828,0.9824693994086,NA,NA,0,0.205923621210735,0.432894780078204,0.95,0.999
20,5,1,0.498186191824032,0.424148829370504,0.952631118840945,NA,NA,0,0.899958334392635,0.683520399557194,0.95,0.999
20,5,1,0.85070402602246,0.593734341244446,0.992690349309298,NA,NA,0,0.300186182696838,0.445862814210355,0.95,0.999
20,5,1,0.954829799824627,0.0900958463547286,0.956644556063565,NA,NA,0,0.792390662665945,0.164568831423996,0.95,0.999
20,5,1,0.907238884215476,0.311652706361841,0.994074964622222,NA,NA,0,0.993466942238156,0.464662606904516,0.95,0.999
20,5,1,0.686861954117194,0.164629887518473,0.971345107900258,NA,NA,0,0.0693251938913017,0.319656213019742,0.95,0.999
20,5,1,0.202701032718876,0.487794952354394,0.954624679485953,NA,NA,0,0.20351085221488,0.862908626535442,0.95,0.999
20,5,1,0.659404115598416,0.0874613482751884,0.982542526894039,NA,NA,0,0.919353816874791,0.739937300425721,0.95,0.999
20,5,1,0.0548021564586088,0.625053875503363,0.958488105746196,NA,NA,0,0.14960942572495,0.42189701666194,0.95,0.999
20,5,1,0.819562245171284,0.967976058687549,0.992956408444955,NA,NA,0,0.524745293002808,0.916197601319524,0.95,0.999
20,5,1,0.100027950978605,0.261157445880119,0.950266640829144,NA,NA,0,0.314676448751241,0.386575374304317,0.95,0.999
20,5,1,0.45176276796381,0.425962049229769,0.980889552272973,NA,NA,0,0.858910287426319,0.590804314834531,0.95,0.999
20,5,1,0.898060245343018,0.416190885969205,0.982921797055681,NA,NA,0,0.160932322051609,0.331414018235169,0.95,0.999
20,5,1,0.684672000026563,0.258411038352177,0.957375512025529,NA,NA,0,0.927332273457898,0.947116795215756,0.95,0.999
20,5,1,0.419455000382382,0.49164874928561,0.998979052710358,NA,NA,0,0.349122684305767,0.599890880405204,0.95,0.999
20,5,1,0.814669742545579,0.284599596954417,0.987377922905248,NA,NA,0,0.41019629135076,0.576829806672875,0.95,0.999
20,5,1,0.74127389096329,0.581525511559332,0.9540427620203,NA,NA,0,0.886889338246081,0.115501534329727,0.95,0.999
20,5,1,0.301080667983973,0.510812518606195,0.976115987201873,NA,NA,0,0.653262406085851,0.118760844443226,0.95,0.999
20,5,1,0.615787252175855,0.102556397806155,0.960276291357877,NA,NA,0,0.767493906425545,0.120990411277628,0.95,0.999
20,5,1,0.175651268395595,0.0828241659507621,0.963925971328164,NA,NA,0,0.0786351921793539,0.553793147749966,0.95,0.999
20,5,1,0.109322030290728,0.85410592393484,0.965499070011917,NA,NA,0,0.421069104166003,0.922623670988483,0.95,0.999
20,5,1,0.162814559283666,0.402012697140686,0.992194257471559,NA,NA,0,0.468639131896198,0.333356999968411,0.95,0.999
20,5,1,0.190699513072381,0.371304817991797,0.974306219489966,NA,NA,0,0.0163173968824558,0.681779456857592,0.95,0.999
20,5,1,0.856236108838581,0.89503611811786,0.958378585234261,NA,NA,0,0.694455522458768,0.790912420698442,0.95,0.999
20,5,1,0.9860800186079,0.27502245871909,0.978901075178536,NA,NA,0,0.665500861903187,0.72560021847114,0.95,0.999
20,5,1,0.570958764946321,0.387647375068162,0.998328668878169,NA,NA,0,0.374481010100571,0.774312923443736,0.95,0.999
20,5,1,0.152080443616491,0.752448938421672,0.977347155292705,NA,NA,0,0.696268201033119,0.206515384799335,0.95,0.999
20,5,1,0.482405670789303,0.221835868134163,0.979136609859788,NA,NA,0,0.0594965110125486,0.326799416311551,0.95,0.999
20,5,1,0.5599340767432,0.594658435553312,0.988030752008362,NA,NA,0,0.982219778707018,0.0294966764100827,0.95,0.999
20,5,1,0.0979005896358285,0.245707947057439,0.966306929209444,NA,NA,0,0.609319019815186,0.613426827908959,0.95,0.999
20,5,1,0.960496537414845,0.693741096538957,0.994319833010272,NA,NA,0,0.95657585714478,0.139973800818902,0.95,0.999
20,5,1,0.0264004289866425,0.0530714166013058,0.965904054360208,NA,NA,0,0.341091380134458,0.523600912312977,0.95,0.999
20,5,1,0.991841935931472,0.145300860278076,0.957519999027275,NA,NA,0,0.920563487108797,0.588001452691155,0.95,0.999
20,5,1,0.442048137924867,0.162413146656705,0.996809878827445,NA,NA,0,0.617961604945362,0.956222223979654,0.95,0.999
20,5,1,0.592522108220495,0.454853720899671,0.959050416525302,NA,NA,0,0.0350810450306162,0.687113713290775,0.95,0.999
20,5,1,0.0850532211367972,0.630051742618438,0.980301812930347,NA,NA,0,0.786675504323561,0.747151059706463,0.95,0.999
20,5,1,0.0769336945312098,0.132922466568882,0.988457089706569,NA,NA,0,0.414769843229791,0.25781523269671,0.95,0.999
20,5,1,0.00395700585655868,0.896066296952078,0.960688616164622,NA,NA,0,0.953939397158567,0.820503899527946,0.95,0.999
20,5,1,0.53434502428188,0.908302339812741,0.973747648211976,NA,NA,0,0.911717396079795,0.420520434714155,0.95,0.999
20,5,1,0.617096316475654,0.0202019733390771,0.99123806736744,NA,NA,0,0.0861892344665248,0.469120634660823,0.95,0.999
20,5,1,0.397689444821794,0.761005411664955,0.998101209284808,NA,NA,0,0.912439946744824,0.852370754022384,0.95,0.999
20,5,1,0.0384165777608287,0.662416619041236,0.97958609735209,NA,NA,0,0.241355967511889,0.495368387783878,0.95,0.999
20,5,1,0.500951477271272,0.396388244390255,0.977538445694232,NA,NA,0,0.516116625929717,0.230216078110039,0.95,0.999
20,5,1,0.159898965501226,0.198399483560584,0.982166669988492,NA,NA,0,0.943968552195933,0.692459465375869,0.95,0.999
20,5,1,0.620874998218846,0.283844081892166,0.997096413173445,NA,NA,0,0.963867051022593,0.864500413912348,0.95,0.999
20,5,1,0.733005837695906,0.884754985595355,0.969027589003101,NA,NA,0,0.388465470526367,0.161477858379483,0.95,0.999
20,5,1,0.842103995188838,0.962825045493664,0.954413417301583,NA,NA,0,0.642861431947444,0.870623238714645,0.95,0.999
20,5,1,0.753802759434096,0.820792228118284,0.952791397750867,NA,NA,0,0.500912140987115,0.57078662366257,0.95,0.999
20,5,1,0.585359356025234,0.871848781021079,0.952302995120059,NA,NA,0,0.291156358322827,0.509869942045072,0.95,0.999
20,5,1,0.508315497962292,0.0684846028480679,0.953570532793074,NA,NA,0,0.327231607104652,0.624731640204787,0.95,0.999
20,5,1,0.85141036960762,0.736289350911509,0.992860063955735,NA,NA,0,0.227716738227988,0.0584706515211146,0.95,0.999
